timestamp_ms,gyrox_deg,gyroy_deg,gyroz_deg,accelx_deg,accely_deg,compfilterx_deg,compfiltery_deg,kalmanx_deg,kalmany_deg
8556.00,-0.153,0.733,0.030,-0.985,-0.680,-0.984,-0.599,-0.963,-0.709
8579.00,-0.154,0.740,0.031,-1.009,-0.760,-0.986,-0.595,-0.973,-0.715
8602.00,-0.153,0.740,0.031,-0.996,-0.719,-0.985,-0.598,-0.977,-0.717
8625.00,-0.153,0.742,0.032,-1.038,-0.775,-0.986,-0.600,-0.990,-0.729
8648.00,-0.151,0.744,0.031,-0.983,-0.692,-0.985,-0.599,-0.989,-0.723
8670.00,-0.151,0.742,0.031,-0.927,-0.775,-0.984,-0.605,-0.979,-0.737
8693.00,-0.150,0.740,0.031,-0.996,-0.719,-0.982,-0.609,-0.982,-0.738
8716.00,-0.151,0.745,0.031,-1.013,-0.638,-0.984,-0.605,-0.990,-0.718
8739.00,-0.153,0.747,0.028,-0.971,-0.694,-0.985,-0.604,-0.989,-0.712
8762.00,-0.153,0.750,0.027,-1.009,-0.650,-0.986,-0.602,-0.994,-0.699
8785.00,-0.153,0.752,0.028,-0.997,-0.762,-0.986,-0.604,-0.996,-0.710
8808.00,-0.153,0.754,0.030,-0.914,-0.761,-0.985,-0.604,-0.982,-0.718
8831.00,-0.153,0.760,0.032,-1.025,-0.679,-0.986,-0.600,-0.990,-0.708
8854.00,-0.151,0.759,0.032,-0.983,-0.720,-0.984,-0.604,-0.988,-0.712
8877.00,-0.151,0.763,0.034,-1.011,-0.804,-0.985,-0.604,-0.994,-0.728
8900.00,-0.151,0.764,0.034,-0.886,-0.734,-0.983,-0.605,-0.974,-0.731
8922.00,-0.151,0.768,0.034,-0.982,-0.775,-0.983,-0.605,-0.975,-0.738
8945.00,-0.150,0.771,0.032,-0.913,-0.706,-0.980,-0.604,-0.961,-0.733
8968.00,-0.153,0.772,0.034,-0.941,-0.789,-0.982,-0.606,-0.958,-0.746
8991.00,-0.156,0.777,0.031,-0.981,-0.732,-0.985,-0.605,-0.963,-0.744
9014.00,-0.156,0.779,0.031,-1.012,-0.693,-0.985,-0.604,-0.971,-0.735
9037.00,-0.156,0.781,0.031,-0.939,-0.787,-0.984,-0.606,-0.964,-0.747
9060.00,-0.154,0.784,0.030,-1.025,-0.693,-0.984,-0.605,-0.973,-0.738
9083.00,-0.154,0.788,0.031,-0.969,-0.803,-0.983,-0.605,-0.972,-0.750
9106.00,-0.156,0.791,0.030,-0.956,-0.735,-0.984,-0.605,-0.970,-0.748
9129.00,-0.157,0.796,0.027,-1.053,-0.651,-0.987,-0.600,-0.987,-0.729
9152.00,-0.157,0.799,0.025,-0.996,-0.609,-0.987,-0.598,-0.990,-0.705
9174.00,-0.156,0.802,0.025,-0.997,-0.748,-0.986,-0.598,-0.991,-0.711
9197.00,-0.154,0.806,0.027,-0.982,-0.678,-0.985,-0.595,-0.989,-0.702
9220.00,-0.153,0.806,0.024,-0.996,-0.608,-0.983,-0.596,-0.990,-0.684
9243.00,-0.151,0.810,0.024,-0.955,-0.747,-0.981,-0.595,-0.983,-0.692
9266.00,-0.154,0.812,0.023,-0.914,-0.693,-0.983,-0.595,-0.973,-0.691
9289.00,-0.153,0.816,0.023,-0.954,-0.788,-0.981,-0.595,-0.967,-0.706
9312.00,-0.150,0.819,0.021,-1.024,-0.636,-0.979,-0.593,-0.975,-0.692
9335.00,-0.146,0.821,0.025,-1.025,-0.706,-0.976,-0.592,-0.981,-0.693
9358.00,-0.143,0.824,0.025,-0.967,-0.663,-0.973,-0.591,-0.977,-0.685
9381.00,-0.143,0.826,0.027,-0.983,-0.664,-0.973,-0.591,-0.979,-0.680
9404.00,-0.144,0.831,0.025,-0.969,-0.692,-0.974,-0.588,-0.979,-0.678
9426.00,-0.146,0.833,0.023,-0.955,-0.747,-0.975,-0.590,-0.976,-0.690
9449.00,-0.147,0.835,0.018,-1.024,-0.775,-0.978,-0.591,-0.986,-0.706
9472.00,-0.146,0.835,0.020,-1.023,-0.733,-0.977,-0.593,-0.993,-0.714
9495.00,-0.147,0.841,0.018,-0.969,-0.706,-0.978,-0.590,-0.991,-0.711
9518.00,-0.146,0.845,0.020,-1.037,-0.691,-0.978,-0.588,-1.000,-0.707
9541.00,-0.144,0.848,0.018,-0.955,-0.692,-0.976,-0.587,-0.992,-0.704
9564.00,-0.144,0.852,0.017,-1.023,-0.719,-0.977,-0.586,-0.999,-0.706
9587.00,-0.144,0.854,0.018,-0.997,-0.720,-0.978,-0.587,-1.000,-0.710
9610.00,-0.143,0.856,0.018,-0.941,-0.733,-0.976,-0.587,-0.989,-0.716
9633.00,-0.141,0.859,0.018,-0.983,-0.679,-0.974,-0.586,-0.987,-0.709
9655.00,-0.141,0.863,0.020,-1.023,-0.705,-0.975,-0.585,-0.995,-0.708
9678.00,-0.139,0.869,0.021,-0.969,-0.720,-0.972,-0.582,-0.988,-0.708
9701.00,-0.140,0.875,0.020,-0.982,-0.691,-0.974,-0.579,-0.989,-0.703
9724.00,-0.140,0.877,0.020,-1.037,-0.692,-0.975,-0.578,-0.999,-0.701
9747.00,-0.141,0.880,0.020,-0.997,-0.734,-0.977,-0.579,-1.001,-0.708
9770.00,-0.146,0.886,0.020,-0.982,-0.719,-0.981,-0.576,-1.002,-0.708
9793.00,-0.146,0.889,0.020,-1.080,-0.761,-0.983,-0.577,-1.018,-0.719
9816.00,-0.147,0.889,0.023,-1.053,-0.693,-0.986,-0.579,-1.028,-0.718
9839.00,-0.148,0.891,0.025,-0.926,-0.719,-0.986,-0.579,-1.012,-0.720
9862.00,-0.150,0.894,0.023,-0.968,-0.692,-0.987,-0.579,-1.005,-0.715
9885.00,-0.150,0.898,0.023,-0.995,-0.732,-0.987,-0.578,-1.003,-0.718
9907.00,-0.149,0.901,0.020,-0.981,-0.719,-0.986,-0.578,-0.998,-0.719
9930.00,-0.147,0.904,0.020,-0.971,-0.749,-0.984,-0.579,-0.991,-0.726
9953.00,-0.146,0.902,0.018,-0.955,-0.733,-0.982,-0.583,-0.982,-0.732
9976.00,-0.149,0.904,0.017,-1.067,-0.693,-0.987,-0.584,-0.999,-0.727
9999.00,-0.147,0.905,0.017,-1.009,-0.719,-0.986,-0.585,-1.000,-0.728
10022.00,-0.147,0.905,0.017,-1.010,-0.664,-0.986,-0.587,-1.002,-0.718
10045.00,-0.147,0.907,0.016,-0.942,-0.748,-0.985,-0.589,-0.991,-0.725
10068.00,-0.147,0.905,0.014,-0.912,-0.704,-0.984,-0.592,-0.975,-0.724
10091.00,-0.149,0.908,0.011,-0.968,-0.761,-0.985,-0.593,-0.973,-0.731
10114.00,-0.151,0.911,0.011,-1.024,-0.706,-0.989,-0.592,-0.983,-0.726
10137.00,-0.153,0.917,0.013,-0.953,-0.718,-0.989,-0.589,-0.977,-0.722
10159.00,-0.154,0.918,0.012,-1.012,-0.693,-0.991,-0.590,-0.983,-0.717
10182.00,-0.154,0.922,0.012,-0.997,-0.734,-0.991,-0.589,-0.985,-0.719
10205.00,-0.156,0.925,0.013,-1.008,-0.704,-0.993,-0.588,-0.989,-0.715
10228.00,-0.157,0.933,0.013,-0.983,-0.692,-0.994,-0.582,-0.989,-0.706
10251.00,-0.158,0.936,0.012,-0.996,-0.775,-0.995,-0.583,-0.991,-0.718
10274.00,-0.158,0.936,0.010,-0.997,-0.720,-0.995,-0.586,-0.991,-0.721
10297.00,-0.157,0.940,0.009,-0.970,-0.706,-0.994,-0.584,-0.986,-0.717
10320.00,-0.160,0.943,0.007,-0.955,-0.747,-0.996,-0.585,-0.981,-0.723
10343.00,-0.163,0.946,0.005,-0.955,-0.650,-0.997,-0.583,-0.977,-0.709
10366.00,-0.160,0.950,0.006,-1.039,-0.706,-0.996,-0.582,-0.985,-0.707
10389.00,-0.160,0.954,0.009,-0.997,-0.789,-0.996,-0.582,-0.987,-0.721
10411.00,-0.160,0.957,0.007,-0.940,-0.733,-0.994,-0.582,-0.977,-0.724
10434.00,-0.161,0.961,0.007,-0.970,-0.665,-0.995,-0.580,-0.976,-0.712
10457.00,-0.161,0.967,0.006,-1.064,-0.760,-0.997,-0.578,-0.992,-0.719
10480.00,-0.160,0.965,0.009,-1.038,-0.692,-0.996,-0.582,-1.000,-0.718
10503.00,-0.161,0.971,0.010,-0.943,-0.749,-0.996,-0.579,-0.991,-0.722
10526.00,-0.163,0.971,0.009,-1.036,-0.663,-0.999,-0.581,-1.001,-0.713
10549.00,-0.163,0.974,0.009,-0.929,-0.748,-0.997,-0.582,-0.987,-0.720
10572.00,-0.161,0.977,0.007,-1.023,-0.747,-0.996,-0.582,-0.993,-0.725
10595.00,-0.165,0.979,0.007,-0.984,-0.721,-1.000,-0.582,-0.995,-0.725
10618.00,-0.167,0.984,0.009,-0.983,-0.733,-1.001,-0.581,-0.993,-0.726
10641.00,-0.165,0.987,0.007,-0.941,-0.623,-0.999,-0.579,-0.982,-0.707
10663.00,-0.167,0.989,0.006,-0.926,-0.774,-0.999,-0.580,-0.971,-0.719
10686.00,-0.167,0.992,0.006,-0.968,-0.692,-0.998,-0.580,-0.968,-0.714
10709.00,-0.167,0.993,0.005,-0.942,-0.679,-0.997,-0.581,-0.961,-0.708
10732.00,-0.165,0.998,0.003,-0.942,-0.734,-0.994,-0.579,-0.954,-0.711
10755.00,-0.169,0.999,0.005,-0.969,-0.706,-0.998,-0.581,-0.957,-0.711
10778.00,-0.169,1.003,0.006,-0.968,-0.747,-0.997,-0.580,-0.957,-0.716
10801.00,-0.169,1.007,0.003,-0.995,-0.788,-0.997,-0.580,-0.962,-0.729
10824.00,-0.169,1.009,0.005,-0.955,-0.692,-0.996,-0.581,-0.959,-0.724
10847.00,-0.169,1.013,0.005,-0.997,-0.706,-0.997,-0.579,-0.965,-0.720
10870.00,-0.169,1.016,0.005,-1.008,-0.746,-0.997,-0.580,-0.972,-0.726
10893.00,-0.171,1.019,0.005,-0.982,-0.733,-0.998,-0.580,-0.975,-0.728
10915.00,-0.170,1.019,0.006,-0.983,-0.734,-0.996,-0.583,-0.975,-0.732
10938.00,-0.172,1.021,0.007,-1.039,-0.762,-1.000,-0.584,-0.990,-0.739
10961.00,-0.170,1.023,0.006,-1.066,-0.706,-0.998,-0.585,-1.004,-0.735
10984.00,-0.174,1.026,0.007,-0.928,-0.706,-1.001,-0.585,-0.995,-0.730
11007.00,-0.177,1.029,0.007,-0.940,-0.746,-1.003,-0.585,-0.987,-0.734
11030.00,-0.175,1.030,0.007,-0.872,-0.678,-0.999,-0.586,-0.964,-0.725
11053.00,-0.174,1.033,0.010,-1.010,-0.747,-0.998,-0.586,-0.970,-0.729
11076.00,-0.172,1.037,0.009,-0.968,-0.664,-0.996,-0.584,-0.967,-0.715
11099.00,-0.168,1.040,0.007,-1.038,-0.664,-0.992,-0.582,-0.977,-0.704
11122.00,-0.168,1.044,0.010,-1.009,-0.733,-0.993,-0.581,-0.983,-0.707
11145.00,-0.171,1.047,0.007,-0.996,-0.719,-0.995,-0.581,-0.989,-0.708
11167.00,-0.171,1.049,0.005,-1.064,-0.760,-0.997,-0.582,-1.004,-0.717
11190.00,-0.171,1.054,0.000,-1.655,-1.048,-1.010,-0.587,-1.132,-0.779
11213.00,-0.170,1.051,-0.015,-3.098,-2.167,-1.050,-0.622,-1.525,-1.056
11236.00,-0.165,1.040,-0.047,-5.081,-7.637,-1.127,-0.773,-2.256,-2.362
11259.00,-0.191,1.006,-0.115,5.289,10.896,-1.023,-0.573,-0.915,0.030
11282.00,-0.210,0.985,-0.103,-0.755,-3.869,-1.037,-0.659,-0.875,-0.656
11305.00,-0.213,0.997,-0.103,-2.079,-1.492,-1.061,-0.664,-1.084,-0.789
11328.00,-0.213,1.005,-0.099,-2.773,-1.568,-1.095,-0.675,-1.406,-0.930
11351.00,-0.213,1.013,-0.096,-1.000,-0.791,-1.093,-0.669,-1.349,-0.905
11374.00,-0.214,1.017,-0.095,0.150,-0.465,-1.070,-0.661,-1.073,-0.823
11397.00,-0.217,1.024,-0.095,-0.457,-0.152,-1.060,-0.644,-0.945,-0.687
11419.00,-0.219,1.035,-0.094,-0.807,-0.626,-1.056,-0.633,-0.899,-0.656
11442.00,-0.221,1.042,-0.085,-0.083,-0.083,-1.040,-0.615,-0.721,-0.528
11465.00,-0.226,1.050,-0.071,0.153,-0.014,-1.020,-0.595,-0.520,-0.401
11488.00,-0.227,1.060,-0.054,-1.808,-1.118,-1.037,-0.595,-0.721,-0.503
11511.00,-0.226,1.064,-0.047,-2.823,-2.015,-1.071,-0.620,-1.101,-0.774
11534.00,-0.227,1.066,-0.056,-2.312,-1.510,-1.098,-0.636,-1.346,-0.924
11557.00,-0.227,1.067,-0.061,-0.852,0.165,-1.093,-0.619,-1.278,-0.733
11580.00,-0.230,1.073,-0.057,0.519,-1.065,-1.063,-0.622,-0.950,-0.795
11603.00,-0.230,1.073,-0.053,-0.524,-0.856,-1.052,-0.627,-0.857,-0.814
11626.00,-0.233,1.076,-0.052,-2.038,-0.289,-1.075,-0.617,-1.071,-0.719
11648.00,-0.233,1.077,-0.056,-2.325,-1.142,-1.100,-0.626,-1.315,-0.799
11671.00,-0.234,1.078,-0.060,-0.703,-0.483,-1.093,-0.622,-1.221,-0.744
11694.00,-0.234,1.080,-0.058,0.320,-0.639,-1.065,-0.621,-0.935,-0.724
11717.00,-0.235,1.084,-0.053,0.056,-0.878,-1.044,-0.622,-0.730,-0.750
11740.00,-0.237,1.085,-0.046,-1.862,-0.511,-1.062,-0.619,-0.922,-0.705
11763.00,-0.240,1.088,-0.047,-2.037,-1.101,-1.084,-0.625,-1.130,-0.778
11786.00,-0.238,1.091,-0.054,-1.396,-0.677,-1.089,-0.624,-1.189,-0.761
11809.00,-0.241,1.094,-0.056,-0.304,-0.401,-1.076,-0.617,-1.032,-0.693
11832.00,-0.244,1.098,-0.054,-0.347,-0.861,-1.064,-0.617,-0.899,-0.719
11855.00,-0.247,1.102,-0.056,-1.215,-0.594,-1.070,-0.613,-0.949,-0.692
11878.00,-0.248,1.105,-0.053,-1.865,-0.829,-1.087,-0.614,-1.120,-0.714
11900.00,-0.247,1.108,-0.057,-1.506,-0.954,-1.094,-0.618,-1.200,-0.759
11923.00,-0.250,1.115,-0.061,-0.540,-0.540,-1.086,-0.610,-1.088,-0.715
11946.00,-0.250,1.119,-0.062,-0.445,-0.751,-1.073,-0.609,-0.966,-0.720
11969.00,-0.251,1.120,-0.060,-0.761,-0.651,-1.068,-0.608,-0.919,-0.707
11992.00,-0.254,1.125,-0.062,-1.300,-0.747,-1.076,-0.607,-0.983,-0.712
12015.00,-0.254,1.129,-0.062,-1.383,-0.899,-1.082,-0.609,-1.056,-0.746
12038.00,-0.254,1.132,-0.062,-0.941,-0.581,-1.079,-0.605,-1.035,-0.716
12061.00,-0.255,1.136,-0.067,-0.817,-0.748,-1.075,-0.604,-0.993,-0.720
12084.00,-0.254,1.140,-0.067,-0.792,-0.736,-1.068,-0.602,-0.949,-0.722
12107.00,-0.252,1.143,-0.064,-0.927,-0.678,-1.064,-0.601,-0.936,-0.714
12130.00,-0.254,1.147,-0.065,-1.108,-0.817,-1.066,-0.601,-0.963,-0.732
12152.00,-0.254,1.150,-0.065,-1.202,-0.705,-1.069,-0.601,-1.005,-0.728
12175.00,-0.254,1.155,-0.069,-1.148,-0.747,-1.070,-0.598,-1.032,-0.730
12198.00,-0.254,1.158,-0.069,-0.818,-0.776,-1.065,-0.599,-0.993,-0.740
12221.00,-0.254,1.162,-0.071,-0.735,-0.624,-1.059,-0.595,-0.941,-0.718
12244.00,-0.254,1.169,-0.069,-0.927,-0.650,-1.056,-0.590,-0.932,-0.702
12267.00,-0.257,1.175,-0.068,-1.024,-0.830,-1.058,-0.589,-0.946,-0.723
12290.00,-0.255,1.178,-0.071,-1.188,-0.773,-1.059,-0.590,-0.988,-0.734
12313.00,-0.257,1.181,-0.069,-1.038,-0.664,-1.060,-0.589,-0.998,-0.722
12336.00,-0.254,1.183,-0.071,-0.734,-0.707,-1.051,-0.588,-0.945,-0.720
12359.00,-0.251,1.189,-0.069,-0.820,-0.667,-1.044,-0.584,-0.915,-0.708
12382.00,-0.252,1.190,-0.067,-1.107,-0.775,-1.046,-0.587,-0.947,-0.721
12404.00,-0.251,1.193,-0.065,-1.368,-0.788,-1.051,-0.588,-1.025,-0.735
12427.00,-0.251,1.195,-0.067,-1.106,-0.774,-1.053,-0.591,-1.045,-0.745
12450.00,-0.248,1.199,-0.068,-0.733,-0.595,-1.043,-0.586,-0.988,-0.717
12473.00,-0.251,1.206,-0.067,-0.804,-0.762,-1.041,-0.583,-0.955,-0.722
12496.00,-0.251,1.209,-0.062,-0.927,-0.706,-1.039,-0.583,-0.947,-0.720
12519.00,-0.255,1.210,-0.061,-1.133,-0.691,-1.045,-0.584,-0.984,-0.716
12542.00,-0.258,1.211,-0.062,-1.078,-0.774,-1.049,-0.586,-1.004,-0.728
12565.00,-0.259,1.214,-0.061,-0.845,-0.651,-1.046,-0.585,-0.976,-0.714
12588.00,-0.258,1.218,-0.061,-0.734,-0.734,-1.038,-0.583,-0.927,-0.716
12611.00,-0.257,1.218,-0.058,-0.831,-0.678,-1.033,-0.585,-0.902,-0.711
12634.00,-0.258,1.218,-0.055,-1.176,-0.747,-1.037,-0.589,-0.950,-0.719
12656.00,-0.258,1.222,-0.057,-1.147,-0.787,-1.039,-0.589,-0.986,-0.731
12679.00,-0.255,1.224,-0.057,-0.984,-0.693,-1.035,-0.589,-0.985,-0.726
12702.00,-0.255,1.228,-0.058,-0.831,-0.665,-1.031,-0.587,-0.956,-0.713
12725.00,-0.252,1.229,-0.057,-0.888,-0.749,-1.026,-0.589,-0.939,-0.720
12748.00,-0.252,1.234,-0.055,-1.119,-0.649,-1.027,-0.586,-0.972,-0.705
12771.00,-0.254,1.236,-0.055,-1.079,-0.733,-1.030,-0.586,-0.995,-0.709
12794.00,-0.251,1.238,-0.055,-1.009,-0.733,-1.027,-0.587,-0.998,-0.714
12817.00,-0.251,1.239,-0.053,-1.011,-0.707,-1.026,-0.588,-1.003,-0.713
12840.00,-0.252,1.242,-0.053,-0.915,-0.762,-1.026,-0.589,-0.990,-0.722
12863.00,-0.255,1.243,-0.053,-0.984,-0.693,-1.027,-0.590,-0.992,-0.718
12886.00,-0.257,1.243,-0.051,-1.093,-0.664,-1.030,-0.591,-1.014,-0.710
12908.00,-0.255,1.243,-0.050,-1.009,-0.760,-1.028,-0.595,-1.015,-0.720
12931.00,-0.255,1.245,-0.048,-0.941,-0.747,-1.027,-0.596,-1.003,-0.726
12954.00,-0.257,1.246,-0.047,-0.926,-0.733,-1.026,-0.598,-0.991,-0.729
12977.00,-0.255,1.248,-0.046,-1.010,-0.761,-1.024,-0.600,-0.993,-0.736
13000.00,-0.255,1.249,-0.046,-1.037,-0.775,-1.025,-0.602,-1.002,-0.745
13023.00,-0.255,1.248,-0.044,-1.025,-0.637,-1.025,-0.604,-1.008,-0.729
13046.00,-0.258,1.249,-0.046,-0.968,-0.692,-1.026,-0.604,-1.004,-0.722
13069.00,-0.258,1.252,-0.047,-0.955,-0.733,-1.025,-0.604,-0.995,-0.723
13092.00,-0.260,1.256,-0.051,-0.982,-0.774,-1.025,-0.603,-0.994,-0.731
13115.00,-0.261,1.256,-0.051,-0.995,-0.760,-1.026,-0.606,-0.995,-0.738
13138.00,-0.262,1.259,-0.048,-1.065,-0.719,-1.028,-0.606,-1.009,-0.735
13160.00,-0.262,1.260,-0.051,-1.024,-0.719,-1.028,-0.607,-1.013,-0.733
13183.00,-0.267,1.262,-0.048,-0.981,-0.663,-1.031,-0.607,-1.011,-0.720
13206.00,-0.265,1.264,-0.048,-0.996,-0.733,-1.029,-0.606,-1.007,-0.721
13229.00,-0.265,1.264,-0.050,-0.997,-0.678,-1.029,-0.608,-1.005,-0.714
13252.00,-0.264,1.264,-0.047,-1.024,-0.720,-1.027,-0.610,-1.008,-0.715
13275.00,-0.264,1.266,-0.045,-1.025,-0.775,-1.027,-0.612,-1.012,-0.726
13298.00,-0.264,1.273,-0.045,-0.968,-0.719,-1.026,-0.607,-1.004,-0.721
13321.00,-0.267,1.274,-0.044,-0.913,-0.692,-1.026,-0.608,-0.988,-0.715
13344.00,-0.267,1.276,-0.044,-1.024,-0.720,-1.026,-0.608,-0.994,-0.716
13367.00,-0.264,1.277,-0.041,-1.009,-0.705,-1.023,-0.609,-0.993,-0.714
13390.00,-0.262,1.281,-0.043,-1.038,-0.692,-1.022,-0.607,-1.000,-0.707
13412.00,-0.266,1.283,-0.040,-0.983,-0.747,-1.025,-0.608,-1.000,-0.714
13435.00,-0.266,1.288,-0.041,-0.939,-0.732,-1.024,-0.605,-0.988,-0.714
13458.00,-0.266,1.290,-0.043,-1.039,-0.734,-1.024,-0.606,-0.997,-0.718
13481.00,-0.266,1.294,-0.046,-0.982,-0.733,-1.023,-0.605,-0.993,-0.720
13504.00,-0.268,1.298,-0.044,-0.983,-0.748,-1.024,-0.603,-0.992,-0.724
13527.00,-0.269,1.302,-0.044,-0.970,-0.693,-1.024,-0.601,-0.988,-0.717
13550.00,-0.269,1.307,-0.048,-0.954,-0.788,-1.023,-0.601,-0.980,-0.729
13573.00,-0.271,1.309,-0.047,-0.885,-0.705,-1.021,-0.600,-0.961,-0.726
13596.00,-0.268,1.314,-0.050,-1.011,-0.706,-1.018,-0.598,-0.965,-0.721
13619.00,-0.268,1.318,-0.053,-0.995,-0.705,-1.018,-0.596,-0.969,-0.717
13641.00,-0.269,1.319,-0.050,-1.067,-0.693,-1.020,-0.597,-0.987,-0.714
13664.00,-0.268,1.322,-0.050,-0.981,-0.760,-1.018,-0.597,-0.985,-0.722
13687.00,-0.268,1.328,-0.051,-1.038,-0.747,-1.018,-0.595,-0.995,-0.725
13710.00,-0.266,1.332,-0.050,-1.025,-0.762,-1.017,-0.594,-1.000,-0.732
13733.00,-0.263,1.336,-0.049,-0.969,-0.706,-1.013,-0.592,-0.993,-0.727
13756.00,-0.265,1.337,-0.049,-0.926,-0.719,-1.013,-0.593,-0.982,-0.728
13779.00,-0.263,1.342,-0.051,-0.956,-0.665,-1.010,-0.590,-0.975,-0.715
13802.00,-0.266,1.344,-0.054,-0.887,-0.762,-1.011,-0.591,-0.959,-0.724
13825.00,-0.271,1.347,-0.054,-1.039,-0.651,-1.015,-0.590,-0.976,-0.711
13848.00,-0.269,1.350,-0.053,-1.052,-0.706,-1.015,-0.589,-0.988,-0.709
13871.00,-0.268,1.353,-0.051,-1.008,-0.636,-1.013,-0.587,-0.991,-0.694
13893.00,-0.266,1.357,-0.051,-0.983,-0.706,-1.011,-0.586,-0.989,-0.693
13916.00,-0.266,1.361,-0.050,-1.009,-0.691,-1.011,-0.584,-0.993,-0.690
13939.00,-0.265,1.364,-0.047,-1.038,-0.720,-1.010,-0.584,-1.002,-0.694
13962.00,-0.265,1.367,-0.046,-0.983,-0.665,-1.010,-0.583,-1.000,-0.687
13985.00,-0.264,1.369,-0.046,-0.983,-0.761,-1.008,-0.583,-0.996,-0.700
14008.00,-0.264,1.371,-0.046,-0.968,-0.733,-1.007,-0.585,-0.992,-0.707
14031.00,-0.265,1.372,-0.044,-0.970,-0.762,-1.008,-0.587,-0.989,-0.719
14054.00,-0.266,1.375,-0.043,-0.996,-0.692,-1.009,-0.587,-0.991,-0.715
14077.00,-0.271,1.378,-0.043,-0.968,-0.761,-1.012,-0.587,-0.990,-0.724
14100.00,-0.271,1.383,-0.044,-1.039,-0.734,-1.013,-0.585,-1.000,-0.725
14123.00,-0.269,1.386,-0.044,-0.900,-0.720,-1.009,-0.585,-0.980,-0.726
14145.00,-0.271,1.388,-0.044,-0.969,-0.706,-1.010,-0.586,-0.977,-0.724
14168.00,-0.273,1.388,-0.046,-1.065,-0.622,-1.014,-0.586,-0.995,-0.708
14191.00,-0.276,1.392,-0.043,-0.911,-0.746,-1.014,-0.586,-0.981,-0.713
14214.00,-0.275,1.395,-0.043,-0.982,-0.775,-1.012,-0.587,-0.979,-0.725
14237.00,-0.278,1.396,-0.042,-0.926,-0.705,-1.013,-0.588,-0.970,-0.723
14260.00,-0.278,1.399,-0.042,-1.038,-0.706,-1.014,-0.587,-0.981,-0.721
14283.00,-0.278,1.400,-0.040,-0.998,-0.679,-1.013,-0.588,-0.983,-0.714
14306.00,-0.279,1.403,-0.039,-0.997,-0.692,-1.014,-0.587,-0.986,-0.709
14329.00,-0.280,1.409,-0.039,-1.079,-0.747,-1.017,-0.585,-1.005,-0.714
14352.00,-0.280,1.409,-0.036,-1.039,-0.762,-1.018,-0.588,-1.012,-0.725
14375.00,-0.279,1.409,-0.033,-0.939,-0.773,-1.015,-0.592,-0.999,-0.737
14397.00,-0.279,1.410,-0.032,-0.928,-0.665,-1.013,-0.592,-0.985,-0.726
14420.00,-0.280,1.414,-0.032,-1.024,-0.734,-1.014,-0.591,-0.993,-0.726
14443.00,-0.280,1.417,-0.032,-1.051,-0.719,-1.015,-0.591,-1.004,-0.725
14466.00,-0.280,1.420,-0.030,-0.927,-0.706,-1.013,-0.590,-0.990,-0.722
14489.00,-0.279,1.423,-0.033,-0.969,-0.761,-1.011,-0.591,-0.984,-0.729
14512.00,-0.279,1.430,-0.032,-0.912,-0.691,-1.009,-0.586,-0.969,-0.719
14535.00,-0.279,1.435,-0.029,-0.995,-0.705,-1.009,-0.583,-0.972,-0.714
14558.00,-0.276,1.435,-0.026,-0.997,-0.747,-1.006,-0.586,-0.973,-0.722
14581.00,-0.275,1.440,-0.025,-1.066,-0.706,-1.006,-0.584,-0.989,-0.718
14604.00,-0.276,1.449,-0.023,-0.955,-0.761,-1.006,-0.578,-0.984,-0.721
14627.00,-0.275,1.451,-0.023,-1.010,-0.747,-1.005,-0.580,-0.988,-0.728
14649.00,-0.275,1.452,-0.021,-0.995,-0.774,-1.005,-0.583,-0.990,-0.739
14672.00,-0.276,1.455,-0.021,-0.899,-0.747,-1.004,-0.583,-0.974,-0.742
14695.00,-0.278,1.458,-0.019,-1.039,-0.651,-1.006,-0.582,-0.986,-0.727
14718.00,-0.279,1.458,-0.023,-0.983,-0.748,-1.007,-0.585,-0.987,-0.734
14741.00,-0.279,1.461,-0.022,-0.955,-0.720,-1.006,-0.585,-0.981,-0.732
14764.00,-0.278,1.463,-0.023,-1.024,-0.678,-1.005,-0.584,-0.987,-0.722
14787.00,-0.278,1.465,-0.023,-0.969,-0.706,-1.004,-0.585,-0.984,-0.720
14810.00,-0.278,1.466,-0.022,-0.940,-0.719,-1.003,-0.587,-0.975,-0.720
14833.00,-0.275,1.469,-0.023,-0.913,-0.678,-0.998,-0.586,-0.960,-0.711
14856.00,-0.275,1.470,-0.021,-1.038,-0.720,-0.999,-0.587,-0.973,-0.713
14879.00,-0.273,1.473,-0.022,-1.010,-0.678,-0.998,-0.586,-0.979,-0.705
14901.00,-0.273,1.476,-0.022,-1.023,-0.678,-0.998,-0.585,-0.988,-0.698
14924.00,-0.271,1.480,-0.022,-0.983,-0.706,-0.995,-0.584,-0.985,-0.696
14947.00,-0.272,1.483,-0.022,-0.968,-0.719,-0.996,-0.584,-0.984,-0.699
14970.00,-0.271,1.484,-0.019,-0.928,-0.706,-0.993,-0.585,-0.972,-0.700
14993.00,-0.273,1.486,-0.021,-0.997,-0.775,-0.996,-0.587,-0.979,-0.714
15016.00,-0.272,1.487,-0.021,-0.954,-0.650,-0.994,-0.587,-0.973,-0.703
15039.00,-0.273,1.491,-0.023,-1.022,-0.787,-0.996,-0.587,-0.983,-0.717
15062.00,-0.276,1.493,-0.021,-1.011,-0.720,-0.999,-0.588,-0.991,-0.719
15085.00,-0.276,1.497,-0.023,-0.996,-0.733,-0.999,-0.587,-0.993,-0.721
